IFCFileWriteOptions Properties,1,,,The file format of the IFC file.
GetPhaseStatus Method,1,,,Gets the status of a given element in the input phase
BuiltInFailures.AnalyticalModelFailures Class,1,,,Failures about AnalyticalModel.
MEPSize Properties,1,,,Inner diameter
INSTANCE_ELEVATION_PARAM enumeration member,1,,,
CreateElement Method,1,,,Create a DirectShape object and add it to document.
SetFailureHandlingOptions Method,1,,,Sets options for handling failures to be used when the transaction is being committed or rolled back.
Index Property,1,,,Return the index of this connector
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
UST_WATT_PER_CU_FT enumeration member,1,,,
HelpPath Property,1,,,The context id; help URL; or help file path.
FABRICATION_PRODUCT_DATA_SIZE_DESCRIPTION enumeration member,1,,,
IFCTransaction Members,1,,,Instantiates a transaction object.
BuildingHVACSystem Property,1,,,The type of HVAC system used by the building for conceptual model energy calculations.
GetFillPatternElementByName Method,1,,,Retrieves the FillPatternElement by its name.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
LOAD_AREA_FORCE_FY1 enumeration member,1,,,
TextNoteType Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
BeamSystemTagBadView Property,1,,,Beam System Tags can only be placed in plan ; elevation and 3D views.
GetFilterOverrides Method,1,,,Gets graphic overrides that a filter applies to the view.
LightingFixture Class,1,,,Provides access to the Lighting Fixture in Autodesk Revit MEP.
HANDRAIL_SUPPORTS_NUMBER_PARAM enumeration member,1,,,
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
LayerModifier Class,1,,,A modifier used to designate extra strings to appear in the exported layer name.
GetModifiedElementIds Method,1,,,Returns set of elements that were modified.
XDir Property,1,,,X axis of the local coordinate system associated with this cylinder.
DWFXExportOptions Constructor,1,,,Default constructor. Sets all options to their default values.
LadderCableTrayOffset enumeration member,1,,,
Wall Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
RBS_ELEC_PANEL_TOTALESTLOAD_LIGHT_PARAM enumeration member,1,,,
ModelPathUtils Members,1,,,Gets a string version of the path of a given ModelPath.
UST_BTU_PER_H_SQ_FT enumeration member,1,,,
GetEnumerator Method,1,,,Retrieve a forward moving iterator to the set.
STAIRS_TRISERTYPE_RISER_THICKNESS enumeration member,1,,,
PaperFormat Property,1,,,Standard paper format.
UST_N_PER_M_SUP_2 enumeration member,1,,,
RiserHeight Property,1,,,The height of riser.
DIVIDEDPATH_DISPLAY_NODE_NUMBERS enumeration member,1,,,
SetHookTypeId Method,1,,,Set the id of the RebarHookType to be applied to the rebar.
JoinGeometryUtils Members,1,,,Determines whether two elements are joined.
ChangeReferencedView Method,1,,,Changes a particular reference view (such as a reference section or reference callout) to refer to a different View.
FabricationConfiguration Property,1,,,An external resource type representing an MEP fabrication configuration.
ElementPhaseStatusFilter Properties,1,,,True if the results of the filter are inverted; elements that would normally be accepted by this filter will be rejected; and elements that would normally be rejected will be accepted.
ELEM_TYPE_PARAM enumeration member,1,,,
IMemberForcesServer Methods,1,,,Implement this method to return a description of the server.
GetSourceElementIds Method,1,,,Gets a collection of elements from which this Part is created by the PartMaker. May return more than one source only if there is merge involved somewhere in the history of this Part.
GetSketchCurves Method,1,,,Returns copies of the Curves that form this RevisionCloud.
OST_Analemma enumeration member,1,,,
OnCurve Method,1,,,This method is called when a 3D Curve is being output.
BoltDiameter Property,1,,,Maximum bolt hole diameter; in. (mm)
BoltSpacing Property,1,,,Standard bolt spacing; in. (mm)
PATH_REIN_SHAPE_1 enumeration member,1,,,
DocumentId Property,1,,,Id of the document that is about to be closed.
FilterInverseRule Class,1,,,A filter rule that inverts the boolean values returned by the rule it contains.
PrintRange Enumeration,1,,,An enumerated type listing all Print Range types of Print.
GetPhysicalNetworksNumber Method,1,,,Get the physical networks number in the system.
IsDone Method,1,,,Identifies if the iteration has completed.
Directional enumeration member,1,,,
NUMBER_SYSTEM_ORIENTATION enumeration member,1,,,
ScheduleMark Property,1,,,The Schedule Mark parameter. On creation; the Schedule Mark is set to a value that is unique to the host; but it can be set to any value.
Item Property (BuiltInCategory),1,,,Retrieves a category object corresponding to a BuiltInCategory id.
SetSortGroupFields Method,1,,,Replaces all sorting/grouping fields in this ScheduleDefinition.
GetSaveModifiedLinksOption Method,1,,,Determines whether Revit should save the link; not save the link; or discard shared positioning entirely.
FittingMustBeOnDuctWarn Property,1,,,The [Tap] must be attached to duct.
CreatePipeConnector Method,1,,,Create a new pipe ConnectorElement.
ConfigurationReloadInfo Constructor,1,,,Constructor.
GRAPHIC_DISPLAY_OPTIONS_SS_INTENSITY enumeration member,1,,,
AddCoEdge Method,1,,,Add a co-edge associated to a previously added edge. A co-edge represents the use of an edge on one of the edge's faces. BrepBuilder allows at most two faces per edge; hence at most two co-edges per edge; and the co-edges must have opposite bCoEdgeIsReversed flags. The co-edges in a loop must be added in the order in which they occur in loop (i.e.; in their topological order).
CanUseHardPoints Method,1,,,Indicates if Analytical Model can use Hard Points.
CWP_REUSE_EXISTING_LEVELS enumeration member,1,,,
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
SetColumnWidthInPixels Method,1,,,This sets a column's width in pixels
OneRow enumeration member,1,,,
CONSTRAINT_FIXED_OFFSET enumeration member,1,,,
Complex enumeration member,1,,,
PassesFilter Method,1,,,Applies the filter to a given element.
LinearForce enumeration member,1,,,
BeginAnimation Method,1,,,Starts an animation for a specified animated property on this element.
DocumentPrintedEventArgs Class,1,,,The event arguments used by the DocumentPrinted event.
FAMILY_IS_ELEVATION_MARK_BODY enumeration member,1,,,
RBS_CABLETRAY_HEIGHT_PARAM enumeration member,1,,,
IsValidCategoryForEmbeddedSchedule Method,1,,,Indicates if a category can be used for an embedded ScheduleDefinition in this ScheduleDefinition.
StructuralWallUsageFilter Members,1,,,Constructs a new instance of a filter to match walls that have the given structural wall usage.
MullionTypes Property,1,,,This property is used to retrieve all the mullion types in current system.
UT_Piping_Slope enumeration member,1,,,
SetByParameter enumeration member,1,,,
NoUptoRoofForWall Property,1,,,Highlighted wall is set to be Up to roof; however there is no roof above it that can be used.
PATH_REIN_ALTERNATING enumeration member,1,,,
SketchCannotBeAutomaticallyDimensioned Property,1,,,Sketch can't be Automatically Dimensioned - this is a prerequisite for Labeled Dimensions to work properly.
Cloud enumeration member,1,,,
ANALYTICAL_MODEL_TOP_Z_PROJECTION enumeration member,1,,,
SetAdditionalProjectRevisionIds Method,1,,,Sets the Revisions to additionally include in the sheet's revision schedules.
SPOT_ELEV_IND_TYPE_BOTTOM enumeration member,1,,,
CannotDragWitnessLine Property,1,,,Moving the Witness Line conflicts with other Constraints in the Sketch.
OpenRevitFile enumeration member,1,,,
MASS_DATA_MASS_WINDOW_AREA enumeration member,1,,,
AdjustEndCurtainWallParameterNoCorners Property,1,,,Can't put Corner Mullion at end joined to non-Curtain Wall.
ExporterIFC Methods,1,,,Adds building storey to the exporter's internal cache.
INSULATION_SCALE enumeration member,1,,,
CheckProjectReportType Method,1,,,Checks that the project report type falls within an appropriate range.
REBAR_ELEM_HOOK_STYLE enumeration member,1,,,
LayoutRuleClearSpacing Properties,1,,,Identifies if the object is read-only or modifiable.
OST_CurvesMediumLines enumeration member,1,,,
ViewNavigationToolSettings Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
IntegerValue Property,1,,,Provides the value of the WorksetId as an integer.
RebarCoverTypeSetIterator Properties,1,,,Retrieves the item that is the current focus of the iterator.
Distance Property,1,,,The distance from either the top or base of the wall.
VIS_GRAPHICS_ANNOTATION enumeration member,1,,,
LEVEL_DATA_VOLUME enumeration member,1,,,
InvalidStartLevelRamp Property,1,,,The start level and end level for this ramp must be at different elevations.
AreaCreationData Members,1,,,The data needed to create a new area
JournalData Property,1,,,A data map that can be used to read and write data to the Autodesk Revit journal file.
View Properties,1,,,Element id of Analysis Display Style associated with the view.
BuiltInFailures.WallJoinFailures Members,1,,,Provides a container of all Revit built-in FailureDefinitionId instances.
ElementArrayIterator Members,1,,,For Internal Use Only.
Insert Method,1,,,Insert the specified mullion type into the set.
SetSolidInView Method,1,,,Sets this Path Reinforcement to be shown solidly in a 3D view.
PipeFittingAndAccessoryPressureDropData Properties,1,,,The calculation type; a bitmask of FittingAndAccessoryCalculationType.
VAVDualDuct enumeration member,1,,,
LinkElementId Methods,1,,,Determines whether the specified Object is equal to the current Object.
RoomsInSameRegionAreas Property,1,,,Multiple [Room] are in the same enclosed region. The correct area and perimeter will be assigned to one [Room] and the others will display Redundant [Room]. You should separate the regions; delete the extra [Room]; or move them into different regions.
Create Method,1,,,Places a new instance of the Structural Fabric Reinforcement Symbol into the project relative to a particular FabricSheet and View.
ForwardIterator Method,1,,,Retrieve a forward moving iterator to the set.
